COMP_ID	COMP_NOTES	WATCH_LEVEL	COMP_LGL_NAME	COMP_DBA_NAME	COMP_ADDR	COMP_CITY	COMP_ST	COMP_POST_CODE	COMP_PHONE	COMP_FAX	COMP_DOCKET_PREFIX	COMP_DOCKET_NUMBER	COMP_DOT	COMP_INTRASTATE_STATE	COMP_INTRASTATE_CODE	COMP_DUNS	AUTH_COM	AUTH_CONT	AUTH_BRK	AUTH_PEN_COM	AUTH_PEN_CONT	AUTH_PEN_BRK	AUTH_RVK_COM	AUTH_RVK_CONT	AUTH_RVK_BRK	AUTH_BIPD	AUTH_CARGO	AUTH_BOND	DOT_CARGO_POL	DOT_CARGO_CARRIER	DOT_CARGO_FROM	DOT_CARGO_TO	DOT_CARGO_EFF_DATE	DOT_CARGO_CAN_DATE	DOT_PRI_POL	DOT_PRI_CARRIER	DOT_PRI_FROM	DOT_PRI_TO	DOT_PRI_EFF_DATE	DOT_PRI_CAN_DATE	DOT_XS_POL	DOT_XS_CARRIER	DOT_XS_FROM	DOT_XS_TO	DOT_XS_EFF_DATE	DOT_XS_CAN_DATE	CARGO_EFF_DATE	CARGO_EXP_DATE	CARGO_CAN	CARGO_CAN_DATE	CARGO_CONF	CARGO_POL	CARGO_AGT	CARGO_AGT_PHONE	CARGO_AGT_FAX	CARGO_UDW	CARGO_LAST_UPD	CARGO_COVERAGE_DESC	CARGO_MAX_LIMIT	CARGO_LIMITS	AUTO_EFF_DATE	AUTO_EXP_DATE	AUTO_CAN	AUTO_CAN_DATE	AUTO_CONF	AUTO_POL	AUTO_AGT	AUTO_AGT_PHONE	AUTO_AGT_FAX	AUTO_UDW	AUTO_LAST_UPD	SCHEDULED_AUTO_FLAG	AUTO_COVERAGE_DESC	AUTO_LIMITS	GENERAL_EFF_DATE	GENERAL_EXP_DATE	GENERAL_CAN	GENERAL_CAN_DATE	GENERAL_CONF	GENERAL_POL	GENERAL_AGT	GENERAL_AGT_PHONE	GENERAL_AGT_FAX	GENERAL_UDW	GENERAL_LAST_UPD	GENERAL_COVERAGE_DESC	GENERAL_LIMITS	SAFE_RATE	SAFE_RATE_DATE	TOTAL_INSPECTIONS	VEHICLE_INSPECTIONS	VEHICLE_OOS	DRIVER_INSPECTIONS	DRIVER_OOS	HAZMAT_INSPECTIONS	HAZMAT_OOS	CRASHES_TOTAL	CRASHES_FATAL	CRASHES_INJURY	CRASHES_TOW	ENTITY_STATUS	ENTITY_TYPE	OPER_TYPE	OOS_DATE	MCS150_MILEAGE	MCS150_YEAR	MCS150_DATE	POWER_UNITS	DRIVERS	COMM_GNL_FRT	COMM_AG	COMM_BEV	COMM_BLD_MTL	COMM_CHEM	COMM_COAL	COMM_CONS	COMM_DRY_BULK	COMM_PROD	COMM_GARB	COMM_GRN	COMM_HOUSE	COMM_LQD_GAS	COMM_LVSTK	COMM_LUMB	COMM_MACH_LO	COMM_MEAT	COMM_MET	COMM_MOB_HM	COMM_VEH	COMM_OIL_EQP	COMM_PAP_PROD	COMM_REF_FOOD	COMM_UTL	COMM_DRIVE	COMM_INTER	COMM_PASS	COMM_MAIL	COMM_WATER	
		2	MASSAWA TRUCKING LLC		20118 LARKSPUR LANDING	RICHMOND	TX	77407	2817770124	8325146221	MC	869313	2507160																																																																																								I	CARRIER	Interstate		712000	2016	08/16/2017	8	8	Y	N	Y	Y	N	Y	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	
		2	T LOGISTICS LLC		2302 E PACIFIC ST SUITE 305	GRAND PRAIRIE	TX	75050	8174093362	2144122968	MC	868932	2506315				A	N	N	N	N	N	N	N	N	750000	N	N							A42517943	HALLMARK COUNTY MUTUAL INSURANCE COMPANY	0	750000	09/12/2018								09/12/2018	09/12/2019	N		High	USA-4218809	MY TRUCKING AGENT LLC DBA ALL STAR INSURANCE	9723661021	9723661025	UNITED SPECIALTY INSURANCE COMPANY	02/28/2019		100000	Deductible $1,000~Limit $100,000	09/12/2018	09/12/2019	N		High	A42517943-00	MY TRUCKING AGENT LLC DBA ALL STAR INSURANCE	9723661021	9723661025	HALLMARK COUNTY MUTUAL INSURANCE	02/28/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	09/12/2018	09/12/2019	N		High	G42416383-0	MY TRUCKING AGENT LLC DBA ALL STAR INSURANCE	9723661021	9723661025	HALLMARK COUNTY MUTUAL INSURANCE	02/28/2019	Occur	Medical Expense (Any One Person) $5,000~Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000			58	26	4	58	2	0	0	2	0	1	1	A	CARRIER	Interstate		2789436	2017	08/01/2018	17	17	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	
		2	DELIGHT TRUCKING LLC		542 76TH ST SW	BYRON CENTER	MI	49315	6166085032	6162883012	MC	868313	2504786				A	N	N	N	N	N	N	N	N	750000	N	N							50-794970-00	AUTO OWNERS INSURANCE COMPANY	0	750000	07/15/2016								07/15/2018	07/15/2019	N		High	16794970	THORNAPPLE INSURANCE AGENCY	6199571710	6169572275	AUTO-OWNERS INSURANCE COMPANY	01/14/2019		250000	Deductible $1,000~Limit $250,000	07/15/2018	07/15/2019	N		High	5079497000	THORNAPPLE INSURANCE AGENCY	6199571710	6169572275	AUTO-OWNERS INSURANCE COMPANY	01/14/2019	N	Any Auto	Combined Single Limit (Each Accident) $1,000,000	07/15/2018	07/15/2019	N		High	16794970	THORNAPPLE INSURANCE AGENCY	6199571710	6169572275	AUTO-OWNERS INSURANCE COMPANY	01/14/2019	Commercial General Liability~Occur~General Aggregate Limit Applies Per Policy	Each Occurrence $1,000,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~Damage To Rented Premises (Each Occurrence) $50,000~General Aggregate $2,000,000			74	30	2	74	4	0	0	3	1	0	2	A	CARRIER	Interstate		1188122	2017	09/16/2018	28	29	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	S & A EXPRESS LLC		1701 W 143RD ST APT 317	BURNSVILLE	MN	55306	6157103715	8008949440	MC	871056	2511495				A	N	N	N	N	N	N	N	N	750000	N	N							73TRS092229	NATIONAL LIABILITY & FIRE INS CO.	0	750000	08/12/2018								08/12/2018	08/12/2019	N		High	QIM1052493	TRUCK WRITERS	7637850500	7637859360	QBE NORTH AMERICA	08/14/2018	Broad Form	100000	Deductible $1,000~Limit $100,000	08/12/2018	08/12/2019	N		High	73TRS092229	TRUCK WRITERS	7637850500	7637859360	NATIONAL LIAB & FIRE INSURANCE	08/14/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																49	24	7	49	2	0	0	3	1	1	1	A	CARRIER	Interstate		2500000	2019	03/18/2019	18	20	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	BLUELINE FREIGHT INC		540 W VILLA DR	BOWLING GREEN	KY	42101	2707925835	2702824436	MC	869928	2508661				A	N	N	N	N	N	N	N	N	750000	N	N							51-790335-00	AUTO OWNERS INSURANCE COMPANY	0	750000	05/30/2018																																																			18	10	2	18	0	0	0	0	0	0	0	A	CARRIER	Interstate		195485	2016	02/09/2018	4	4	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	HYBRID LOGISTICS LLC		2747 EXCALIBUR DR	GRAND PRAIRIE	TX	75052	4692888702		MC	870603	2509773				A	N	N	N	N	N	N	N	N	750000	N	N							PMTUS3200019-01	AMERICAN MILLENNIUM INS/CITADEL REINSURANCE	0	750000	12/10/2018								12/10/2018	12/10/2019	N		High	PGA16900117-02916	MILLENIUM INSURANCE SERVICES INC	2109305040	2109305045	LLOYDS OF LONDON	03/29/2019		100000	Limit $100,000~Deductible $1,000	12/10/2018	12/10/2019	N		High	PMTUS320001901	MILLENIUM INSURANCE SERVICES INC	2109305040	2109305045	AMERICAN MILLENNIUM INS/CITADEL REIN	03/29/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	03/23/2019	03/23/2020	N		High	G42418047	MILLENIUM INSURANCE SERVICES INC	2109305040	2109305045	HALLMARK SPECIALTY INS CO	03/29/2019	General Aggregate Limit Applies Per Policy~Occur	Damage To Rented Premises (Each Occurrence) $100,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000			17	15	2	17	0	1	0	2	0	1	1	A	CARRIER	Interstate		422016	2016	03/20/2019	7	7	Y	N	Y	Y	N	N	N	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	N	N	
		2	GID EXPRESS INC		6611 LAVERNE AVE	PARMA	OH	44129	2165337089	8445662690	MC	871563	2512734				A	N	N	N	N	N	N	N	N	750000	N	N							CA 3182052	PROGRESSIVE PREFERRED INSURANCE CO.	0	750000	07/27/2015								06/13/2018	06/13/2019	N		High	03182052-4	INTERNATIONAL INSURANCE GROUP, INC	8003328122	2163321645	PROGRESSIVE PREFERRED INSURANCE CO	06/26/2018		100000	Deductible $1,000~Limit $100,000	06/13/2018	06/13/2019	N		High	03182052-4	INTERNATIONAL INSURANCE GROUP, INC	8003328122	2163321645	PROGRESSIVE PREFERRED INSURANCE CO	06/26/2018	Y	PRIMARY~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																19	11	4	19	2	0	0	0	0	0	0	A	CARRIER	Interstate		507570	2018	12/17/2018	6	5	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	ZNS CARGO INC		3500 W 127TH ST	BLUE ISLAND	IL	60406	6309848532		MC	871931	2513655				A	N	N	N	N	N	N	N	N	1000000	N	N							CIL0005375462-8	NATIONAL CONTINENTAL INSURANCE CO.	0	1000000	10/16/2018								04/04/2018	04/04/2019	N		High	UM00048870MA18A	RRL INSURANCE AGENCY	4409750309	4409750315	XL SPECIALTY INSURANCE COMPANY	11/30/2018	Reefer Breakdown Incl.	100000	Limit $100,000~Deductible $5,000	08/07/2018	08/07/2019	N		High	CL L 000-5375-462-8	RRL INSURANCE AGENCY	4409750309	4409750315	NATIONAL CONTINENTAL INSURANCE COMPANY	11/30/2018	N	Any Auto	UNINSURED- CSL $350,000~Combined Single Limit (Each Accident) $1,000,000	04/04/2018	04/04/2019	N		High	BLS58735212	RRL INSURANCE AGENCY	4409750309	4409750315	OHIO SECURITY INSURANCE COMPANY	11/30/2018	Occur~General Aggregate Limit Applies Per Policy	Products - Comp/Op Agg $2,000,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $300,000~Medical Expense (Any One Person) $15,000~General Aggregate $2,000,000	C	09/18/2017	315	133	22	315	19	0	0	22	0	8	14	A	CARRIER	Interstate		8408817	2018	03/21/2019	85	85	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	KAL FREIGHT INC		13850 CENTRAL AVE SUITE 300	CHINO	CA	91710	9094717026	9095434288	MC	871115	2511620				A	N	N	N	N	N	N	N	N	750000	N	N							GWP42121 00	UNITED SPECIALTY INSURANCE COMPANY	0	750000	01/30/2019								08/26/2018	08/26/2019	N		High	MZI93081299	TIA OF THE WEST INSURANCE AGENCY LLC (CARGO)	8024484600	8026549930	AGCS MARINE INSURANCE CO.	02/02/2019		250000	Deductible $5,000~Limit $250,000	05/11/2018	05/11/2019	N		High	GWP40116 00	LINKS INSURANCE SERVICES INC	9253615185	9255561636	UNITED SPECIALTY INS CO	02/02/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	09/05/2018	09/05/2019	N		High	301801-9916248Y	LINKS INSURANCE SERVICES INC	9253615185	9255561636	PMA INSURANCE GROUP	02/02/2019	General Aggregate Limit Applies Per Policy	General Aggregate $2,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000~Products - Comp/Op Agg $1,000,000			201	131	30	201	20	0	0	9	0	3	6	A	CARRIER	Interstate		14350000	2019	02/19/2019	150	160	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	JRK LOGISTICS LLC		9005 JALDENA DR	CHARLOTTE	NC	28227	8442444055	7047804233	MC	872570	2515071				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP31503A	GREAT WEST CASUALTY CO.	0	1000000	08/23/2018																																																			0	0	0	0	0	0	0	0	0	0	0	I	CARRIER	Interstate		68406	2016	03/03/2017	2	2	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	BARS TRANSPORTATION LLC		263 MARIPOSA AVENUE	MOUNTAIN VIEW	CA	94041	9258584595	6506442729	MC	872209	2514282				A	N	N	N	N	N	N	N	N	750000	N	N							GWP42293 00	UNITED SPECIALTY INSURANCE COMPANY	0	750000	02/19/2019								02/19/2019	02/19/2020	N		High	CUS062500245	BAR MUTUAL INSURANCE AGENCY	3106448200	3106448100	CANOPIUS US INSURACNE CO	03/01/2019		100000	Deductible $1,000~Limit $100,000	02/19/2019	02/19/2020	N		High	GWP42293 00	BAR MUTUAL INSURANCE AGENCY	3106448200	3106448100	UNITED SPECIALTY INSURANCE CO	03/01/2019	Y	Scheduled Autos~See Description Box	Combined Single Limit (Each Accident) $1,000,000																84	55	15	84	3	0	0	1	0	0	1	A	CARRIER	Interstate		635000	2015	09/05/2018	8	8	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	
		2	DOUBLE D TRANSPORT LLC		1743 LOCKE AVE	WATERLOO	IA	50702	3195048226		MC	872037	2513876				A	N	N	N	N	N	N	N	N	750000	N	N							LTI0006957	SCOTTSDALE INDEMNITY COMPANY	0	750000	08/22/2016								08/22/2018	08/22/2019	N		High	LTI0011151	KUNKEL & ASSOCIATES, INC.	5635852310	5635577316	SCOTTSDALE INDEMNITY COMPANY	08/22/2018	Reefer Breakdown Incl.	100000	Limit $100,000	08/22/2018	08/22/2019	N		High	LTI0011151	KUNKEL & ASSOCIATES, INC.	5635852310	5635577316	SCOTTSDALE INDEMNITY COMPANY	08/22/2018	Y	Hired Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	08/22/2018	08/22/2019	N		High	LTI0011151	KUNKEL & ASSOCIATES, INC.	5635852310	5635577316	SCOTTSDALE INDEMNITY COMPANY	08/22/2018	Occur~Commercial General Liability	Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000			40	16	3	39	0	0	0	3	1	1	1	A	CARRIER	Interstate		703000	2018	01/08/2019	13	11	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	GREATLAKES TRANS I L L C		8757 LENORE ST	DEARBORN HEIGHTS	MI	48127	3136701484		MC	872866	2515738																																																																																								I	Carrier	Interstate					1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	JULIAN'S TRANSPORTATION SERVICE LLC		233 LABRADOR DRIVE	RANDLEMAN	NC	27317	3366743388	3363467391	MC	873547	2517261																																																																													20	11	6	20	3	0	0	1	0	0	1	A	CARRIER	Interstate		135979	2017	01/30/2018	2	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	OMEGA SHIPPING EXPRESS INC		9304 FOREST LN SUITE N-240	DALLAS	TX	75243	2147300956	2146022663	MC	873722	2517634				A	N	N	N	N	N	N	N	N	750000	N	N							2623TDUBMDJ18L5098	UNDERWRITERS AT LLOYDS LONDON	0	750000	07/21/2018								07/21/2018	07/21/2019	N		High	DBN0000159-01	TRANSPORTATION INSURANCE ADVISORS LLC	9729635400	4073226749	NORTH AMERICAN CAPACITY INSURANCE COMPANY	07/20/2018		100000	Limit $100,000~Deductible $1,000~Reefer Breakdown Ded. $2,500	07/21/2018	07/21/2019	N		High	2623TDUBMDJ18L5098	TRANSPORTATION INSURANCE ADVISORS LLC	9729635400	4073226749	LLOYDS	07/20/2018	Y	HIRED AUTOS ONLY~NON-OWNED AUTOS ONLY~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	07/21/2018	07/21/2019	N		High	MDJEGL18L1541	TRANSPORTATION INSURANCE ADVISORS LLC	9729635400	4073226749	LLOYDS	07/20/2018	General Aggregate Limit Applies Per Policy~Commercial General Liability~Occur	BI/PD DED $2,500~Products - Comp/Op Agg $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000~General Aggregate $2,000,000			64	39	8	64	4	0	0	4	0	1	3	A	CARRIER	Interstate		1350897	2017	09/12/2018	17	17	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	
		2	HALOL TRANSPORT LLC		9655 WATERFORD PLACE UNIT 104	LOVELAND	OH	45140	5136464323		MC	873810	2517820				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP25009A	GREAT WEST CASUALTY CO.	0	1000000	08/31/2018								08/06/2018	08/06/2019	N		High	MCP25009C	HERITAGE-CINCINNATI INS AGENCY LLC	8594020590	8883995492	GREAT WEST CASUALTY INSURANCE	08/05/2018	Reefer Breakdown Incl.	150000	Per Vehicle $150,000~Deductible $1,000	08/06/2018	08/06/2019	N		High	MCP25009C	HERITAGE-CINCINNATI INS AGENCY LLC	8594020590	8883995492	GREAT WEST CASUALTY INSURANCE	08/05/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																13	4	1	13	0	1	1	0	0	0	0	A	CARRIER	Interstate		120000	1200	02/03/2019	17	17	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	MAHONING VALLEY FREIGHT SYSTEMS LLC		5413 SAVOY CHASE XING	LITHONIA	GA	30038	6785211124	7708074175	MC	873891	2518006				A	N	N	N	N	N	N	N	N	750000	N	N							51-707736-00	AUTO OWNERS INSURANCE COMPANY	0	750000	04/05/2018	04/05/2019																																																		2	2	0	2	0	0	0	0	0	0	0	A	CARRIER	Interstate		250000	2017	03/30/2018	3	3	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	SKY LIGHT EXPRESS INC		10080 180 AVE NW	ELK RIVER	MN	55330	9715707564		MC	874292	2518944				A	N	N	N	N	N	N	N	N	750000	N	N							WN239407	NORTHLAND INSURANCE COMPANY	0	750000	08/02/2018																																																			9	6	1	9	3	0	0	0	0	0	0	A	CARRIER	Interstate		185203	2017	02/20/2018	3	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	AYMEE'S INC		3916 MOUNTAIN TR	LAS VEGAS	NV	89108	7023526246	7029017519	MC	873963	2518151				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP43927A	GREAT WEST CASUALTY CO.	0	1000000	09/27/2018																																																			8	4	0	8	1	0	0	0	0	0	0	A	CARRIER	Interstate		121374	2017	11/30/2018	1	1	Y	Y	Y	Y	N	N	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N	Y	N	Y	N	Y	N	N	N	
		2	CARLOS ALBERTO GRANADOS CAMARGO	HITECH TRUCKING	2018 EDENDERRY DR	STATEVILLE	NC	28625	7045007952	7049247620	MC	876018	1206010				A	A	N	N	N	N	N	N	N	750000	N	N							CA 3848321	PROGRESSIVE SOUTHEASTERN INSURANCE COMPANY	0	750000	07/25/2016								07/11/2018	07/11/2019	N		High	03848321-2	SK CARNEY INSURANCE SERVICES INC	3366771652	3366771654	PROGRESSIVE SOUTHEASTERN INSURANCE COMPANY	07/17/2018		250000	Limit $250,000~Deductible $2,500	07/11/2018	07/11/2019	N		High	03848321-2	SK CARNEY INSURANCE SERVICES INC	3366771652	3366771654	PROGRESSIVE SOUTHEASTERN INSURANCE COMPANY	07/17/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	07/11/2018	07/11/2019	N		High	03848321-2	SK CARNEY INSURANCE SERVICES INC	3366771652	3366771654	PROGRESSIVE SOUTHEASTERN INSURANCE COMPANY	07/17/2018	General Aggregate Limit Applies Per Policy~Occur	Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000			1	0	0	1	0	0	0	0	0	0	0	A	CARRIER	Interstate		1	2013	07/11/2018	2	1	Y	Y	Y	Y	N	N	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	UKR TRANSPORT LLC		2437 SW 30TH CT	GRESHAM	OR	97080	5039120381	5035218530	MC	876177	2523205				A	N	N	N	N	N	N	N	N	750000	N	N							CA8116582	ARTISAN & TRUCKERS CASUALTY COMPANY	0	750000	09/15/2018								09/15/2018	09/15/2019	N		High	08116582-0	PROGRESSIVE	8008952886		ARTISAN AND TRUCKERS CASUALTY CO	10/10/2018		100000	Deductible $1,000~Limit $100,000~Reefer Breakdown Ded. $2,500~REFRIGERATION BREAKDOWN $100,000	09/15/2018	09/15/2019	N		High	08116582-0	PROGRESSIVE	8008952886		ARTISAN AND TRUCKERS CASUALTY CO	10/10/2018	Y	Scheduled Autos~See Description Box	UNINSURED MOTORIST BODILY INJURY $100,000~Combined Single Limit (Each Accident) $1,000,000														S	01/05/2018	48	19	7	46	5	1	0	1	0	0	1	A	CARRIER	Interstate		447838	2018	03/13/2019	10	12	Y	Y	Y	Y	N	N	Y	N	Y	N	N	N	N	Y	Y	Y	Y	Y	N	N	N	N	Y	N	N	N	N	Y	N	
		2	KEYNOTE LOGISTICS LLC		4604 SAILBOAT DRIVE	MANSFIELD	TX	76063	8174093657	8175493933	MC	876227	2523328																																																																																								A	CARRIER	Interstate		26110	2015	01/14/2016	2	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	THIND TRANSPORT LLC	AR CARRIER XPRESS	192 ROY RD SW	PACIFIC	WA	98047	2067659218		MC	876103	2523064				A	N	N	N	N	N	N	N	N	750000	N	N							LTO0061191	NATIONAL CASUALTY COMPANY	0	750000	07/11/2018								07/11/2018	07/11/2019	N		High	LTO0061191	RIS INSURANCE SERVICES	3602932135		NATIONAL CASUALTY COMPANY - AZ	07/19/2018	Reefer Breakdown Incl.	100000	Deductible $1,000~Limit $100,000	07/11/2018	07/11/2019	N		High	LTO0061191	RIS INSURANCE SERVICES	3602932135		NATIONAL CASUALTY COMPANY - AZ	07/19/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	07/11/2018	07/11/2019	N		High	LTO0061191	RIS INSURANCE SERVICES	3602932135		NATIONAL CASUALTY COMPANY - AZ	07/19/2018	Occur~General Aggregate Limit Applies Per Policy~Commercial General Liability	Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~Medical Expense (Any One Person) $5,000~General Aggregate $2,000,000			28	18	0	28	1	0	0	0	0	0	0	A	CARRIER	Interstate		316000	2017	05/15/2018	5	5	Y	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	E & M TRANSPORTATION INC		10404 INTERSTATE 35	LAREDO	TX	78045	9565230402	9565230502	MC	877544	2433902																																																																													11	5	0	11	0	0	0	1	0	0	1	A	CARRIER	Interstate		796420	2016	05/02/2018	1	1	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	SUNLIGHT LOGISTICS INC		7101 YORK AVE #25	EDINA	MN	55435	9523245471		MC	877291	2525894				A	N	N	N	N	N	N	N	N	750000	N	N							CHL 01-02339-18	COUNTY HALL INSURANCE COMPANY, INC A RR GROUP	0	750000	09/24/2018								09/04/2018	09/04/2019	N		High	08945411	TRUCK WRITERS	7637850500	7637859360	AUTO OWNERS	11/02/2018	Broad Form	350000	Limit $350,000~Deductible $5,000	09/24/2018	09/24/2019	N		High	CHL 01-02339-18	TRUCK WRITERS	7637850500	7637859360	COUNTY HALL INSURANCE COMPANY, INC A RR GROUP	11/02/2018	Y	Hired Autos~Non-owned Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	09/04/2018	09/04/2019	N		High	08945411	TRUCK WRITERS	7637850500	7637859360	AUTO OWNERS	11/02/2018	General Aggregate Limit Applies Per Policy~Commercial General Liability~Occur	Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $50,000~Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000			247	120	35	247	17	0	0	18	0	9	9	A	CARRIER	Interstate		3532090	2018	03/22/2019	150	300	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	UFS UNITED FREIGHT SYSTEM LLC		1850 ARTHUR AVE	ELK GROVE VILLAGE	IL	60007	8477091389	8477091389	MC	877838	2527064				A	A	N	N	N	N	N	N	N	1000000	N	N							FNCAP00001700	THIRD COAST INSURANCE COMPANY	0	1000000	12/01/2018								12/01/2018	12/01/2019	N		High	IM1CM00372181	USI MIDWEST LLC	6306255271	6103628194	EVEREST INDEMNITY INSURANCE COMPANY	12/04/2018		250000	Limit $250,000~Deductible $5,000~Reefer Breakdown Ded. $5,000	12/01/2018	12/01/2019	N		High	FNCAP00001700	USI MIDWEST LLC	6306255271	6103628194	THIRD COAST INSURANCE COMPANY	12/04/2018	N	Any Auto	Combined Single Limit (Each Accident) $1,000,000	12/01/2018	12/01/2019	N		High	PAV0163675	USI MIDWEST LLC	6306255271	6103628194	PENN-STAR INSURANCE COMPANY	12/04/2018	General Aggregate Limit Applies Per Policy	Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Products - Comp/Op Agg $1,000,000~Personal & Adv Injury $1,000,000			5	3	0	5	0	0	0	0	0	0	0	A	CARRIER	Interstate		264541	2018	02/04/2019	20	20	Y	N	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	Y	N	N	N	N	N	N	
